temp	layout	bb	ratio
0.015	col	bit	0.0004840445024030329
0.015	col	byte	0.0005344503514426905
0.015	random	bit	0.0017029459128126072
0.015	random	byte	0.0015908022968071935
0.015	row	bit	0.0004988900965041751
0.015	row	byte	0.0005537173094868656
0.015	spacefill	bit	0.0005906983758138707
0.015	spacefill	byte	0.000670345082306307
0.015	spiral	bit	0.0009844972930231177
0.015	spiral	byte	0.0009398171628428651
0.06535353535353536	col	bit	0.0003910642025064051
0.06535353535353536	col	byte	0.0004349163195524911
0.06535353535353536	random	bit	0.001380249577877252
0.06535353535353536	random	byte	0.0014933222382812756
0.06535353535353536	row	bit	0.00038168803781094685
0.06535353535353536	row	byte	0.0004256656018973354
0.06535353535353536	spacefill	bit	0.00046724554065700346
0.06535353535353536	spacefill	byte	0.0005154531031723697
0.06535353535353536	spiral	bit	0.0008254931667293047
0.06535353535353536	spiral	byte	0.0007511883301955721
0.11570707070707072	col	bit	0.0004840445024030329
0.11570707070707072	col	byte	0.0005376790019979249
0.11570707070707072	random	bit	0.0017002111981097652
0.11570707070707072	random	byte	0.001619254554085283
0.11570707070707072	row	bit	0.0004988900965041751
0.11570707070707072	row	byte	0.0005536286868414974
0.11570707070707072	spacefill	bit	0.0005906983758138707
0.11570707070707072	spacefill	byte	0.000670632027043491
0.11570707070707072	spiral	bit	0.0009844972930231177
0.11570707070707072	spiral	byte	0.0009397751374398416
0.16606060606060608	col	bit	0.0003910642025064051
0.16606060606060608	col	byte	0.00043495225352584307
0.16606060606060608	random	bit	0.0013724361072977034
0.16606060606060608	random	byte	0.0013007943070777186
0.16606060606060608	row	bit	0.00038168803781094685
0.16606060606060608	row	byte	0.0004263669389545861
0.16606060606060608	spacefill	bit	0.00046724554065700346
0.16606060606060608	spacefill	byte	0.0005183918139930139
0.16606060606060608	spiral	bit	0.0008254931667293047
0.16606060606060608	spiral	byte	0.0007554236262726477
0.21641414141414145	col	bit	0.0004840445024030329
0.21641414141414145	col	byte	0.0005376353864481689
0.21641414141414145	random	bit	0.0016970858098779458
0.21641414141414145	random	byte	0.001535249994724852
0.21641414141414145	row	bit	0.0004988900965041751
0.21641414141414145	row	byte	0.0005537985046712649
0.21641414141414145	spacefill	bit	0.0005906983758138707
0.21641414141414145	spacefill	byte	0.0006710378743383326
0.21641414141414145	spiral	bit	0.0009844972930231177
0.21641414141414145	spiral	byte	0.0009401131554379818
0.2667676767676768	col	bit	0.0003910642025064051
0.2667676767676768	col	byte	0.0004320536831220669
0.2667676767676768	random	bit	0.0014005646013840781
0.2667676767676768	random	byte	0.0015019420662888087
0.2667676767676768	row	bit	0.00038168803781094685
0.2667676767676768	row	byte	0.0004262861420267578
0.2667676767676768	spacefill	bit	0.00046724554065700346
0.2667676767676768	spacefill	byte	0.0005181985889725158
0.2667676767676768	spiral	bit	0.0008254931667293047
0.2667676767676768	spiral	byte	0.0007582794914870028
0.31712121212121214	col	bit	0.0004840445024030329
0.31712121212121214	col	byte	0.000537945347227707
0.31712121212121214	random	bit	0.0016912257069432843
0.31712121212121214	random	byte	0.0015758706585327338
0.31712121212121214	row	bit	0.0004988900965041751
0.31712121212121214	row	byte	0.000553842033480879
0.31712121212121214	spacefill	bit	0.0005906983758138707
0.31712121212121214	spacefill	byte	0.0006710898914719541
0.31712121212121214	spiral	bit	0.0009844972930231177
0.31712121212121214	spiral	byte	0.0009364296491377421
0.3674747474747475	col	bit	0.0003910642025064051
0.3674747474747475	col	byte	0.0004349076139767297
0.3674747474747475	random	bit	0.0013880630484568006
0.3674747474747475	random	byte	0.001301128760109385
0.3674747474747475	row	bit	0.00038168803781094685
0.3674747474747475	row	byte	0.00042659538301495194
0.3674747474747475	spacefill	bit	0.00046724554065700346
0.3674747474747475	spacefill	byte	0.0005156590267107758
0.3674747474747475	spiral	bit	0.0008254931667293047
0.3674747474747475	spiral	byte	0.000758147079805894
0.4178282828282829	col	bit	0.0004840445024030329
0.4178282828282829	col	byte	0.0005375014546724078
0.4178282828282829	random	bit	0.0017099780363342009
0.4178282828282829	random	byte	0.0015438727165140555
0.4178282828282829	row	bit	0.0004988900965041751
0.4178282828282829	row	byte	0.0005536429853943014
0.4178282828282829	spacefill	bit	0.0005906983758138707
0.4178282828282829	spacefill	byte	0.0006702610201416345
0.4178282828282829	spiral	bit	0.0009844972930231177
0.4178282828282829	spiral	byte	0.0009400348667477848
0.46818181818181825	col	bit	0.0003613730143041206
0.46818181818181825	col	byte	0.0004141842279809628
0.46818181818181825	random	bit	0.0013286806720522314
0.46818181818181825	random	byte	0.0012720714777473049
0.46818181818181825	row	bit	0.00035824762607230117
0.46818181818181825	row	byte	0.0004140699363394762
0.46818181818181825	spacefill	bit	0.00044536782303426754
0.46818181818181825	spacefill	byte	0.0004964274691807345
0.46818181818181825	spiral	bit	0.0008008807344037268
0.46818181818181825	spiral	byte	0.0007292624187494678
0.5185353535353536	col	bit	0.0004664641935990486
0.5185353535353536	col	byte	0.0005171702712198018
0.5185353535353536	random	bit	0.0016759894393131647
0.5185353535353536	random	byte	0.001525194451377514
0.5185353535353536	row	bit	0.00048365382887405545
0.5185353535353536	row	byte	0.0005406128593875769
0.5185353535353536	spacefill	bit	0.0005676486376042024
0.5185353535353536	spacefill	byte	0.0006436910093941045
0.5185353535353536	spiral	bit	0.0009735584342117497
0.5185353535353536	spiral	byte	0.0008981674475026581
0.568888888888889	col	bit	0.001198586386902748
0.568888888888889	col	byte	0.001312963470679681
0.568888888888889	random	bit	0.0034226907873712437
0.568888888888889	random	byte	0.002963445862544278
0.568888888888889	row	bit	0.0010782589399777004
0.568888888888889	row	byte	0.0012200409735883318
0.568888888888889	spacefill	bit	0.0015001863512733222
0.568888888888889	spacefill	byte	0.0016953365869140252
0.568888888888889	spiral	bit	0.001993216344842836
0.568888888888889	spiral	byte	0.0021578414351851854
0.6192424242424243	col	bit	0.0004645108259541615
0.6192424242424243	col	byte	0.0005271891721383615
0.6192424242424243	random	bit	0.0016638785599148644
0.6192424242424243	random	byte	0.0015458278473846987
0.6192424242424243	row	bit	0.0004774030524104166
0.6192424242424243	row	byte	0.0005344615118725251
0.6192424242424243	spacefill	bit	0.0005887450081689835
0.6192424242424243	spacefill	byte	0.0006747281912653632
0.6192424242424243	spiral	bit	0.000966526310690156
0.6192424242424243	spiral	byte	0.0009305316981003039
0.6695959595959596	col	bit	0.00019143002919893955
0.6695959595959596	col	byte	0.00020369858429483914
0.6695959595959596	random	bit	0.0007887698550054264
0.6695959595959596	random	byte	0.0008514521625793324
0.6695959595959596	row	bit	0.000189085988025075
0.6695959595959596	row	byte	0.00021105683069057432
0.6695959595959596	spacefill	bit	0.00024534297619782457
0.6695959595959596	spacefill	byte	0.00026192295099858125
0.6695959595959596	spiral	bit	0.00041216057307118617
0.6695959595959596	spiral	byte	0.00030543233219402225
0.719949494949495	col	bit	0.0004926393200405363
0.719949494949495	col	byte	0.0005543305848533445
0.719949494949495	random	bit	0.0018064743979916255
0.719949494949495	random	byte	0.0016185604636768177
0.719949494949495	row	bit	0.0005113916494314528
0.719949494949495	row	byte	0.0005752521503733136
0.719949494949495	spacefill	bit	0.0006051532963860355
0.719949494949495	spacefill	byte	0.0006852393333927716
0.719949494949495	spiral	bit	0.001022392625333928
0.719949494949495	spiral	byte	0.0009835137775585725
0.7703030303030304	col	bit	0.0003414486643262718
0.7703030303030304	col	byte	0.0003728609555706735
0.7703030303030304	random	bit	0.0012794558074010756
0.7703030303030304	random	byte	0.0012426536969766216
0.7703030303030304	row	bit	0.00033910462315240724
0.7703030303030304	row	byte	0.0003700139528368646
0.7703030303030304	spacefill	bit	0.00040122171425981823
0.7703030303030304	spacefill	byte	0.00043964762679448474
0.7703030303030304	spiral	bit	0.0006754745316019724
0.7703030303030304	spiral	byte	0.0005646408313490916
0.8206565656565658	col	bit	0.0004828724818161006
0.8206565656565658	col	byte	0.0005292171514368519
0.8206565656565658	random	bit	0.0017662350245069504
0.8206565656565658	random	byte	0.001604481779672271
0.8206565656565658	row	bit	0.0004957647082723557
0.8206565656565658	row	byte	0.0005671625946089014
0.8206565656565658	spacefill	bit	0.0005926517434587578
0.8206565656565658	spacefill	byte	0.0006713454782875592
0.8206565656565658	spiral	bit	0.0010087190518197182
0.8206565656565658	spiral	byte	0.0009163528791632851
0.8710101010101011	col	bit	0.00018244453803245873
0.8710101010101011	col	byte	0.00018950809010400392
0.8710101010101011	random	bit	0.0006836786757104984
0.8710101010101011	random	byte	0.0007400468247809134
0.8710101010101011	row	bit	0.00018439790567734585
0.8710101010101011	row	byte	0.00019101321047363634
0.8710101010101011	spacefill	bit	0.00021018235858985608
0.8710101010101011	spacefill	byte	0.00022678860430876542
0.8710101010101011	spiral	bit	0.0003289471113989941
0.8710101010101011	spiral	byte	0.0002549031801793072
0.9213636363636365	col	bit	0.0004691989083018906
0.9213636363636365	col	byte	0.0005229429395793619
0.9213636363636365	random	bit	0.0016791148275449841
0.9213636363636365	random	byte	0.0015656372110695136
0.9213636363636365	row	bit	0.0004945926876854234
0.9213636363636365	row	byte	0.0005508015199646439
0.9213636363636365	spacefill	bit	0.0005973398258064869
0.9213636363636365	spacefill	byte	0.0006666538020566143
0.9213636363636365	spiral	bit	0.000991138743015734
0.9213636363636365	spiral	byte	0.0008974822113350511
0.9717171717171719	col	bit	0.00049967144356213
0.9717171717171719	col	byte	0.0005654966272165448
0.9717171717171719	random	bit	0.001731074406898982
0.9717171717171719	random	byte	0.0016761515124492014
0.9717171717171719	row	bit	0.0005070942406127011
0.9717171717171719	row	byte	0.0005678364485522353
0.9717171717171719	spacefill	bit	0.0006059346434439903
0.9717171717171719	spacefill	byte	0.0006692568847983391
0.9717171717171719	spiral	bit	0.0010044216430009666
0.9717171717171719	spiral	byte	0.0009130108040824314
1.0220707070707071	col	bit	0.000496936728859288
1.0220707070707071	col	byte	0.000552182923142903
1.0220707070707071	random	bit	0.0017205262216165914
1.0220707070707071	random	byte	0.001553974696882154
1.0220707070707071	row	bit	0.0004731056435916649
1.0220707070707071	row	byte	0.0005217144596536585
1.0220707070707071	spacefill	bit	0.0006039812757991031
1.0220707070707071	spacefill	byte	0.0006598527953532395
1.0220707070707071	spiral	bit	0.0009579314930526526
1.0220707070707071	spiral	byte	0.0008733560917587704
1.0724242424242425	col	bit	0.00041216057307118617
1.0724242424242425	col	byte	0.0004346254522343352
1.0724242424242425	random	bit	0.0013333687543999606
1.0724242424242425	random	byte	0.0014743559721945394
1.0724242424242425	row	bit	0.00040630047013652477
1.0724242424242425	row	byte	0.00041544691283290777
1.0724242424242425	spacefill	bit	0.00048521652298996515
1.0724242424242425	spacefill	byte	0.0005132008273772092
1.0724242424242425	spiral	bit	0.0007684548314986002
1.0724242424242425	spiral	byte	0.0006509284371677591
1.1227777777777779	col	bit	0.0006707864492542433
1.1227777777777779	col	byte	0.0007363853221613091
1.1227777777777779	random	bit	0.0021471417152599424
1.1227777777777779	random	byte	0.0018383778017427284
1.1227777777777779	row	bit	0.0006524247933923042
1.1227777777777779	row	byte	0.0007230957961823308
1.1227777777777779	spacefill	bit	0.0008032247755775913
1.1227777777777779	spacefill	byte	0.0008791882489482506
1.1227777777777779	spiral	bit	0.0011524869104834116
1.1227777777777779	spiral	byte	0.001077807674441699
1.1731313131313132	col	bit	0.000596558478748532
1.1731313131313132	col	byte	0.0006153259462683265
1.1731313131313132	random	bit	0.0017482640421739887
1.1731313131313132	random	byte	0.0016567338996628714
1.1731313131313132	row	bit	0.000615701481668426
1.1731313131313132	row	byte	0.0006310339895868474
1.1731313131313132	spacefill	bit	0.0006985242698116406
1.1731313131313132	spacefill	byte	0.000725301183773051
1.1731313131313132	spiral	bit	0.001104434066419188
1.1731313131313132	spiral	byte	0.0009611704596883217
1.2234848484848484	col	bit	0.003032017258393816
1.2234848484848484	col	byte	0.0035936050544472953
1.2234848484848484	random	bit	0.00851121350230224
1.2234848484848484	random	byte	0.00964965170520993
1.2234848484848484	row	bit	0.0027046328411107316
1.2234848484848484	row	byte	0.0033782898662948267
1.2234848484848484	spacefill	bit	0.004101681380734013
1.2234848484848484	spacefill	byte	0.004977049705028697
1.2234848484848484	spiral	bit	0.004475946621494389
1.2234848484848484	spiral	byte	0.005460755077435626
1.2738383838383838	col	bit	0.0005445988993945342
1.2738383838383838	col	byte	0.0005184544309480549
1.2738383838383838	random	bit	0.0011145915781726012
1.2738383838383838	random	byte	0.0011138065083111718
1.2738383838383838	row	bit	0.000532488019996234
1.2738383838383838	row	byte	0.0005204393366307826
1.2738383838383838	spacefill	bit	0.000567257964075225
1.2738383838383838	spacefill	byte	0.0005548717631722957
1.2738383838383838	spiral	bit	0.0007278247844849478
1.2738383838383838	spiral	byte	0.0006131341629191296
1.3241919191919191	col	bit	0.008658888096255707
1.3241919191919191	col	byte	0.010435751076910879
1.3241919191919191	random	bit	0.02451554529039154
1.3241919191919191	random	byte	0.02801188371929003
1.3241919191919191	row	bit	0.007493118285787062
1.3241919191919191	row	byte	0.009797994742752199
1.3241919191919191	spacefill	bit	0.011679966495838155
1.3241919191919191	spacefill	byte	0.014925090613111409
1.3241919191919191	spiral	bit	0.014092375537273771
1.3241919191919191	spiral	byte	0.018131525167104333
1.3745454545454545	col	bit	0.0011052154134771428
1.3745454545454545	col	byte	0.0011358143767259523
1.3745454545454545	random	bit	0.002427254635536758
1.3745454545454545	random	byte	0.0021816314559326084
1.3745454545454545	row	bit	0.0011145915781726012
1.3745454545454545	row	byte	0.0011406683574084482
1.3745454545454545	spacefill	bit	0.001225933533931168
1.3745454545454545	spacefill	byte	0.0012569006757432721
1.3745454545454545	spiral	bit	0.0016404381481762188
1.3745454545454545	spiral	byte	0.0015051549465922732
1.4248989898989899	col	bit	0.0013896257425727102
1.4248989898989899	col	byte	0.001451447394392026
1.4248989898989899	random	bit	0.0028589488850568156
1.4248989898989899	random	byte	0.0025773730444550455
1.4248989898989899	row	bit	0.0013861096808119133
1.4248989898989899	row	byte	0.0014295520252229402
1.4248989898989899	spacefill	bit	0.0015462858276926587
1.4248989898989899	spacefill	byte	0.0015923398921878962
1.4248989898989899	spiral	bit	0.0019475075419524768
1.4248989898989899	spiral	byte	0.0018439910174046872
1.4752525252525253	col	bit	0.010923231870208877
1.4752525252525253	col	byte	0.014704214456878301
1.4752525252525253	random	bit	0.03409290685327318
1.4752525252525253	random	byte	0.03970525313913484
1.4752525252525253	row	bit	0.013117645082475088
1.4752525252525253	row	byte	0.01567396636860682
1.4752525252525253	spacefill	bit	0.01800965901233044
1.4752525252525253	spacefill	byte	0.022423180247621407
1.4752525252525253	spiral	bit	0.01976651787214193
1.4752525252525253	spiral	byte	0.02548647343469842
1.5256060606060606	col	bit	0.005919875984594962
1.5256060606060606	col	byte	0.006611267985575548
1.5256060606060606	random	bit	0.016010191891023963
1.5256060606060606	random	byte	0.014721485218115213
1.5256060606060606	row	bit	0.005323708179375407
1.5256060606060606	row	byte	0.006522339011113062
1.5256060606060606	spacefill	bit	0.00762868200034223
1.5256060606060606	spacefill	byte	0.008833559158656688
1.5256060606060606	spiral	bit	0.00920231497506331
1.5256060606060606	spiral	byte	0.010319900169900352
1.575959595959596	col	bit	0.002492887788404966
1.575959595959596	col	byte	0.0026831945336052558
1.575959595959596	random	bit	0.004205991212970986
1.575959595959596	random	byte	0.004056332245821377
1.575959595959596	row	bit	0.002493278461933943
1.575959595959596	row	byte	0.002720817234558453
1.575959595959596	spacefill	bit	0.002669862897031741
1.575959595959596	spacefill	byte	0.002858733813692753
1.575959595959596	spiral	bit	0.003166018278833074
1.575959595959596	spiral	byte	0.0031616014948663085
1.6263131313131314	col	bit	0.002783158220435195
1.6263131313131314	col	byte	0.003014634561481415
1.6263131313131314	random	bit	0.004116136301306178
1.6263131313131314	random	byte	0.004107531663512113
1.6263131313131314	row	bit	0.002786283608667014
1.6263131313131314	row	byte	0.0030282293989270233
1.6263131313131314	spacefill	bit	0.0029128618320557005
1.6263131313131314	spacefill	byte	0.0031498772017045196
1.6263131313131314	spiral	bit	0.0033383053051121193
1.6263131313131314	spiral	byte	0.0033577455853884414
1.6766666666666667	col	bit	0.02229691031932873
1.6766666666666667	col	byte	0.02696721916786139
1.6766666666666667	random	bit	0.0545380246452489
1.6766666666666667	random	byte	0.06185578633482362
1.6766666666666667	row	bit	0.01829055327966521
1.6766666666666667	row	byte	0.024737809563729087
1.6766666666666667	spacefill	bit	0.028906715756097826
1.6766666666666667	spacefill	byte	0.03623153587990769
1.6766666666666667	spiral	bit	0.032685700801896485
1.6766666666666667	spiral	byte	0.0429073530310482
1.7270202020202021	col	bit	0.003936817151505539
1.7270202020202021	col	byte	0.004375464377115496
1.7270202020202021	random	bit	0.005034219094403133
1.7270202020202021	random	byte	0.005373648543752152
1.7270202020202021	row	bit	0.003955178807367478
1.7270202020202021	row	byte	0.004389532993075794
1.7270202020202021	spacefill	bit	0.004050112474908993
1.7270202020202021	spacefill	byte	0.0044882624189326245
1.7270202020202021	spiral	bit	0.004336866845178425
1.7270202020202021	spiral	byte	0.004569978916184193
1.7773737373737375	col	bit	0.0053108159529191516
1.7773737373737375	col	byte	0.006011327249264951
1.7773737373737375	random	bit	0.007718927585536016
1.7773737373737375	random	byte	0.007761615679402445
1.7773737373737375	row	bit	0.0052947983382310776
1.7773737373737375	row	byte	0.005979880693590447
1.7773737373737375	spacefill	bit	0.005581552708500509
1.7773737373737375	spacefill	byte	0.006282726702661493
1.7773737373737375	spiral	bit	0.00631797231062296
1.7773737373737375	spiral	byte	0.006724242722015381
1.8277272727272729	col	bit	0.005839006564096634
1.8277272727272729	col	byte	0.006676767875245708
1.8277272727272729	random	bit	0.0076982218885002125
1.8277272727272729	random	byte	0.008113782150406963
1.8277272727272729	row	bit	0.005855024178784709
1.8277272727272729	row	byte	0.006645062210138086
1.8277272727272729	spacefill	bit	0.006019888408013183
1.8277272727272729	spacefill	byte	0.0068395001424971695
1.8277272727272729	spiral	bit	0.00656253393976283
1.8277272727272729	spiral	byte	0.007065219763988189
1.8780808080808082	col	bit	0.030394009880914896
1.8780808080808082	col	byte	0.040424141704599695
1.8780808080808082	random	bit	0.08396668023606058
1.8780808080808082	random	byte	0.09351252600873151
1.8780808080808082	row	bit	0.03733315310261197
1.8780808080808082	row	byte	0.0447302291957647
1.8780808080808082	spacefill	bit	0.0459881344635779
1.8780808080808082	spacefill	byte	0.056749120540102754
1.8780808080808082	spiral	bit	0.052300637344795176
1.8780808080808082	spiral	byte	0.0679302409812053
1.9284343434343436	col	bit	0.007857616688323002
1.9284343434343436	col	byte	0.008982409614616965
1.9284343434343436	random	bit	0.009640260001047006
1.9284343434343436	random	byte	0.010400714927140769
1.9284343434343436	row	bit	0.007847849850098567
1.9284343434343436	row	byte	0.009029388068360586
1.9284343434343436	spacefill	bit	0.007974037399958276
1.9284343434343436	spacefill	byte	0.009116132735519374
1.9284343434343436	spiral	bit	0.00844128294061528
1.9284343434343436	spiral	byte	0.009295222581384103
1.978787878787879	col	bit	0.042530283058598684
1.978787878787879	col	byte	0.0498138495904691
1.978787878787879	random	bit	0.09364561691647634
1.978787878787879	random	byte	0.0987441747095995
1.978787878787879	row	bit	0.034719547193752975
1.978787878787879	row	byte	0.04513382477541863
1.978787878787879	spacefill	bit	0.05105868619617593
1.978787878787879	spacefill	byte	0.06235518770438338
1.978787878787879	spiral	bit	0.058792850049342066
1.978787878787879	spiral	byte	0.07376912005890819
2.0291414141414146	col	bit	0.010341909659090464
2.0291414141414146	col	byte	0.011912475937286136
2.0291414141414146	random	bit	0.012063998574822966
2.0291414141414146	random	byte	0.013341526776249111
2.0291414141414146	row	bit	0.01034425370026433
2.0291414141414146	row	byte	0.011901146506452303
2.0291414141414146	spacefill	bit	0.01050677388831894
2.0291414141414146	spacefill	byte	0.012073409824946474
2.0291414141414146	spiral	bit	0.010831423590899182
2.0291414141414146	spiral	byte	0.012126973247900652
2.0794949494949497	col	bit	0.01171122037815635
2.0794949494949497	col	byte	0.013499048179023846
2.0794949494949497	random	bit	0.01295043681207275
2.0794949494949497	random	byte	0.014766268076651552
2.0794949494949497	row	bit	0.011645196551759164
2.0794949494949497	row	byte	0.01350470556288449
2.0794949494949497	spacefill	bit	0.011822171660385938
2.0794949494949497	spacefill	byte	0.013594262649958925
2.0794949494949497	spiral	bit	0.01201946179251954
2.0794949494949497	spiral	byte	0.013649389738051644
2.1298484848484853	col	bit	0.01380991857582309
2.1298484848484853	col	byte	0.016112657284379762
2.1298484848484853	random	bit	0.01636453278180649
2.1298484848484853	random	byte	0.01789916464504051
2.1298484848484853	row	bit	0.013834921681677647
2.1298484848484853	row	byte	0.016069063433404546
2.1298484848484853	spacefill	bit	0.014176761019532896
2.1298484848484853	spacefill	byte	0.016310968789116368
2.1298484848484853	spiral	bit	0.014642443866073988
2.1298484848484853	spiral	byte	0.016570800627486802
2.1802020202020205	col	bit	0.015381988856428259
2.1802020202020205	col	byte	0.017832724827545554
2.1802020202020205	random	bit	0.017677195839170646
2.1802020202020205	random	byte	0.01952204889826457
2.1802020202020205	row	bit	0.015372612691732802
2.1802020202020205	row	byte	0.0178509737522901
2.1802020202020205	spacefill	bit	0.015654678979654505
2.1802020202020205	spacefill	byte	0.01799757394114534
2.1802020202020205	spiral	bit	0.01602777219982795
2.1802020202020205	spiral	byte	0.01828870970677636
2.230555555555556	col	bit	0.017742438318509877
2.230555555555556	col	byte	0.02048551243075727
2.230555555555556	random	bit	0.020622092900602497
2.230555555555556	random	byte	0.022448313079730692
2.230555555555556	row	bit	0.017688525371510992
2.230555555555556	row	byte	0.020297027915858936
2.230555555555556	spacefill	bit	0.018031536729953175
2.230555555555556	spacefill	byte	0.020718772833260072
2.230555555555556	spiral	bit	0.018438618547147654
2.230555555555556	spiral	byte	0.02100879468375301
2.280909090909091	col	bit	0.020379484639107513
2.280909090909091	col	byte	0.023476178246821983
2.280909090909091	random	bit	0.02419480232310107
2.280909090909091	random	byte	0.025952218693296492
2.280909090909091	row	bit	0.02041073852142571
2.280909090909091	row	byte	0.02348104223605421
2.280909090909091	spacefill	bit	0.020787738476888928
2.280909090909091	spacefill	byte	0.02379458803310267
2.280909090909091	spiral	bit	0.021535096937822747
2.280909090909091	spiral	byte	0.02438363320973497
2.331262626262627	col	bit	0.023102479136080184
2.331262626262627	col	byte	0.026400292673915145
2.331262626262627	random	bit	0.02769875320449962
2.331262626262627	random	byte	0.029343815153955982
2.331262626262627	row	bit	0.023067709192001195
2.331262626262627	row	byte	0.026334958032149473
2.331262626262627	spacefill	bit	0.02360136923258436
2.331262626262627	spacefill	byte	0.02686188114669102
2.331262626262627	spiral	bit	0.02441514219344434
2.331262626262627	spiral	byte	0.027394394432999743
2.381616161616162	col	bit	0.025273842610136727
2.381616161616162	col	byte	0.02875469304810656
2.381616161616162	random	bit	0.028537529271214158
2.381616161616162	random	byte	0.030815839925188365
2.381616161616162	row	bit	0.025301580430694127
2.381616161616162	row	byte	0.02874834015567368
2.381616161616162	spacefill	bit	0.02560474308918061
2.381616161616162	spacefill	byte	0.028898137280863784
2.381616161616162	spiral	bit	0.02611808810625695
2.381616161616162	spiral	byte	0.02948590351252263
2.431969696969697	col	bit	0.027847990492569
2.431969696969697	col	byte	0.03142324918048294
2.431969696969697	random	bit	0.03073350517759628
2.431969696969697	random	byte	0.03334356186642701
2.431969696969697	row	bit	0.027774153195592264
2.431969696969697	row	byte	0.031482383462472896
